name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Kiritimatiellaceae	1921783	F	12	10	22	0.00000
Desulfuromonadaceae	213421	F	3108	81	3189	0.00009
Syntrophotaleaceae	2812024	F	492	7	499	0.00001
Geoalkalibacteraceae	3031665	F	13	1	14	0.00000
Geobacteraceae	213422	F	2424	21	2445	0.00007
Desulfovibrionaceae	194924	F	3798	387	4185	0.00012
Desulfomicrobiaceae	213116	F	25	0	25	0.00000
Desulfococcaceae	2931039	F	1476	4	1480	0.00004
Desulfobacteraceae	213119	F	1430	2	1432	0.00004
Desulfosarcinaceae	3031624	F	690	7	697	0.00002
Desulfolunaceae	3031622	F	11	0	11	0.00000
Desulfocapsaceae	2886822	F	508	7	515	0.00002
Desulfobulbaceae	213121	F	106	5	111	0.00000
Thiovibrionaceae	3072124	F	10	6	16	0.00000
Thermodesulfobacteriaceae	188711	F	77	2	79	0.00000
Candidatus Desulfofervidaceae	1902584	F	47	0	47	0.00000
Syntrophaceae	213468	F	32	1	33	0.00000
Desulfarculaceae	453228	F	17	2	19	0.00000
Syntrophobacteraceae	213465	F	13	2	15	0.00000
Desulfurobacteriaceae	558314	F	4061	10	4071	0.00012
Hydrogenothermaceae	224027	F	2296	82	2378	0.00007
Aquificaceae	64898	F	41	4	45	0.00000
Silvanigrellaceae	2024974	F	3272	60	3332	0.00010
Pseudobdellovibrionaceae	213483	F	1490	1	1491	0.00004
Bacteriovoracaceae	263369	F	512	1	513	0.00002
Halobacteriovoraceae	1652132	F	60	0	60	0.00000
Nitrospiraceae	189779	F	3099	10	3109	0.00009
Dissulfurispiraceae	2811505	F	1010	0	1010	0.00003
Thermodesulfovibrionaceae	2811504	F	123	0	123	0.00000
Dictyoglomaceae	203488	F	2365	0	2365	0.00007
Deferribacteraceae	191394	F	1524	21	1545	0.00005
Calditerrivibrionaceae	2945021	F	118	0	118	0.00000
Mucispirillaceae	2945020	F	15	0	15	0.00000
Geovibrionaceae	2945019	F	12	0	12	0.00000
Polyangiaceae	49	F	492	4	496	0.00001
Labilitrichaceae	1524216	F	178	0	178	0.00001
Sandaracinaceae	1055686	F	28	0	28	0.00000
Nannocystaceae	224463	F	67	0	67	0.00000
Kofleriaceae	224464	F	19	0	19	0.00000
Archangiaceae	39	F	247	4	251	0.00001
Myxococcaceae	31	F	196	3	199	0.00001
Anaeromyxobacteraceae	1524215	F	46	0	46	0.00000
Pendulisporaceae	3375061	F	52	0	52	0.00000
Acidobacteriaceae	204434	F	909	1	910	0.00003
Bryobacteraceae	1962910	F	14	0	14	0.00000
Acanthopleuribacteraceae	533207	F	74	0	74	0.00000
Holophagaceae	574976	F	55	0	55	0.00000
Thermotomaculaceae	2562244	F	10	0	10	0.00000
Vicinamibacteraceae	2211325	F	52	0	52	0.00000
Chloracidobacteriaceae	3681503	F	22	0	22	0.00000
Thermodesulfobiaceae	227387	F	460	2	462	0.00001
Elusimicrobiaceae	641876	F	160	1	161	0.00000
Endomicrobiaceae	1783343	F	23	0	23	0.00000
Caldisericaceae	693073	F	172	0	172	0.00001
Atribacteraceae	2847776	F	57	3	60	0.00000
Thermomicrobiaceae	189777	F	13	0	13	0.00000
Sphaerobacteraceae	85002	F	10	9	19	0.00000
Fusobacteriaceae	203492	F	70815	2700	73515	0.00217
Leptotrichiaceae	1129771	F	27416	1802	29218	0.00086
Haliovirgaceae	3072461	F	1936	45	1981	0.00006
Synergistaceae	649777	F	12621	17	12638	0.00037
Dethiosulfovibrionaceae	3029088	F	6571	0	6571	0.00019
Aminobacteriaceae	3029087	F	720	73	793	0.00002
Fervidobacteriaceae	1643950	F	4451	91	4542	0.00013
Thermotogaceae	188709	F	99	0	99	0.00000
Petrotogaceae	1643949	F	2797	59	2856	0.00008
Mesoaciditogaceae	1769717	F	37	0	37	0.00000
Kosmotogaceae	1643948	F	34	0	34	0.00000
Thermaceae	188786	F	379	1	380	0.00001
Deinococcaceae	183710	F	280	0	280	0.00001
Candidatus Absconditicoccaceae	2900569	F	685	38	723	0.00002
Candidatus Babeliaceae	2497645	F	146	2	148	0.00000
Candidatus Chromulinivoraceae	2953756	F	17	0	17	0.00000
Candidatus Saccharimonadaceae	2171986	F	33	0	33	0.00000
Candidatus Nanosynbacteraceae	2093822	F	32	16	48	0.00000
Minisyncoccaceae	3238476	F	17	0	17	0.00000
Bradymonadaceae	1779135	F	27	0	27	0.00000
Fabaceae	3803	F	967148	96762	1063910	0.03146
Cannabaceae	3481	F	155473	76346	231819	0.00685
Rosaceae	3745	F	155235	28646	183881	0.00544
Rhamnaceae	3608	F	29913	19671	49584	0.00147
Euphorbiaceae	3977	F	246898	79178	326076	0.00964
Salicaceae	3688	F	91971	77022	168993	0.00500
Fagaceae	3503	F	103753	20877	124630	0.00369
Juglandaceae	16714	F	83256	17298	100554	0.00297
Betulaceae	3514	F	44567	23480	68047	0.00201
Cucurbitaceae	3650	F	167504	119909	287413	0.00850
Celastraceae	4305	F	11293	8585	19878	0.00059
Malvaceae	3629	F	216668	9196	225864	0.00668
Brassicaceae	3700	F	145504	199575	345079	0.01020
Anacardiaceae	4011	F	42801	13099	55900	0.00165
Rutaceae	23513	F	24178	4654	28832	0.00085
Myrtaceae	3931	F	39603	7876	47479	0.00140
Lythraceae	3928	F	18686	2576	21262	0.00063
Vitaceae	3602	F	62081	11493	73574	0.00218
Solanaceae	4070	F	760909	150230	911139	0.02694
Convolvulaceae	4118	F	27246	6015	33261	0.00098
Gesneriaceae	26122	F	123675	9608	133283	0.00394
Lamiaceae	4136	F	84068	5709	89777	0.00265
Oleaceae	4144	F	68419	2321	70740	0.00209
Pedaliaceae	4180	F	34770	4076	38846	0.00115
Rubiaceae	24966	F	45325	34631	79956	0.00236
Asteraceae	4210	F	599408	145651	745059	0.02203
Apiaceae	4037	F	165557	11070	176627	0.00522
Balsaminaceae	25692	F	64806	4492	69298	0.00205
Actinidiaceae	3623	F	57155	2194	59349	0.00175
Ericaceae	4345	F	25482	3070	28552	0.00084
Ebenaceae	19955	F	22229	818	23047	0.00068
Chenopodiaceae	1804623	F	72509	64285	136794	0.00404
Caryophyllaceae	3568	F	63505	795	64300	0.00190
Amaranthaceae	3563	F	37594	26030	63624	0.00188
Ximeniaceae	1003242	F	69655	1744	71399	0.00211
Poaceae	4479	F	423972	64620	488592	0.01445
Cyperaceae	4609	F	30674	28381	59055	0.00175
Typhaceae	4731	F	28929	2095	31024	0.00092
Bromeliaceae	4613	F	28788	3900	32688	0.00097
Zingiberaceae	4642	F	118262	3796	122058	0.00361
Musaceae	4637	F	60032	143927	203959	0.00603
Arecaceae	4710	F	77688	5208	82896	0.00245
Dioscoreaceae	4671	F	65202	2339	67541	0.00200
Asparagaceae	40552	F	36935	1140	38075	0.00113
Araceae	4454	F	34518	1570	36088	0.00107
Papaveraceae	3465	F	104759	2539	107298	0.00317
Magnoliaceae	3401	F	54485	740	55225	0.00163
Proteaceae	4328	F	41205	3343	44548	0.00132
Nymphaeaceae	4410	F	12970	2661	15631	0.00046
Cupressaceae	3367	F	318801	48054	366855	0.01085
Funariaceae	3216	F	53849	2714	56563	0.00167
Bathycoccaceae	1525212	F	1292	32	1324	0.00004
Mamiellaceae	41873	F	88	1	89	0.00000
Chlamydomonadaceae	3051	F	106	2	108	0.00000
Hominidae	9604	F	398407	178492	576899	0.01706
Nectriaceae	110618	F	5898	294	6192	0.00018
Clavicipitaceae	34397	F	3926	48	3974	0.00012
Hypocreaceae	5129	F	953	93	1046	0.00003
Ophiocordycipitaceae	474942	F	647	18	665	0.00002
Cordycipitaceae	474943	F	183	5	188	0.00001
Glomerellaceae	681950	F	2699	201	2900	0.00009
Sordariaceae	5148	F	3013	178	3191	0.00009
Chaetomiaceae	35718	F	625	11	636	0.00002
Podosporaceae	2609812	F	546	8	554	0.00002
Pyriculariaceae	2528436	F	3761	31	3792	0.00011
Sclerotiniaceae	28983	F	154	37	191	0.00001
Mycosphaerellaceae	93133	F	8543	249	8792	0.00026
Pleosporaceae	28556	F	2686	383	3069	0.00009
Didymellaceae	683158	F	118	9	127	0.00000
Aspergillaceae	1131492	F	1223	101	1324	0.00004
Trichocomaceae	28568	F	407	57	464	0.00001
Onygenaceae	33184	F	127	30	157	0.00000
Saccharomycetaceae	4893	F	20342	4107	24449	0.00072
Saccharomycodaceae	34365	F	2306	683	2989	0.00009
Debaryomycetaceae	766764	F	5379	414	5793	0.00017
Metschnikowiaceae	27319	F	186	10	196	0.00001
Pichiaceae	1156497	F	1519	72	1591	0.00005
Trichomonascaceae	410830	F	96	83	179	0.00001
Schizosaccharomycetaceae	4894	F	2885	106	2991	0.00009
Pucciniaceae	5262	F	13382	791	14173	0.00042
Cryptococcaceae	1884633	F	8774	658	9432	0.00028
Trichosporonaceae	1759442	F	52	9	61	0.00000
Strophariaceae	40562	F	1989	38	2027	0.00006
Marasmiaceae	654128	F	266	7	273	0.00001
Ceratobasidiaceae	5250	F	25	0	25	0.00000
Malasseziaceae	742845	F	127	17	144	0.00000
Ustilaginaceae	5268	F	69	63	132	0.00000
Glomeraceae	36751	F	40170	4274	44444	0.00131
Nosematidae	27974	F	1350	27	1377	0.00004
Plasmodiidae	1639119	F	43940	2031	45971	0.00136
Theileriidae	27994	F	3244	23	3267	0.00010
Babesiidae	32594	F	529	51	580	0.00002
Cryptosporidiidae	35082	F	3258	72	3330	0.00010
Sarcocystidae	5809	F	879	208	1087	0.00003
Parameciidae	340080	F	137	0	137	0.00000
Peronosporaceae	4777	F	205	0	205	0.00001
Phaeodactylaceae	38749	F	70	0	70	0.00000
Thalassiosiraceae	29202	F	28	38	66	0.00000
Trichomonadidae	181550	F	10839	63	10902	0.00032
Hexamitidae	5739	F	1882	6	1888	0.00006
Dictyosteliaceae	2058185	F	8816	661	9477	0.00028
Trypanosomatidae	5654	F	514	1	515	0.00002
Cryptomonadaceae	2896	F	93	19	112	0.00000
Geminigeraceae	589343	F	25	8	33	0.00000
Methanobacteriaceae	2159	F	25369	836	26205	0.00077
Methanocaldococcaceae	196117	F	6606	63	6669	0.00020
Methanococcaceae	2183	F	103	76	179	0.00001
Methanosarcinaceae	2206	F	15955	44	15999	0.00047
Methanomicrobiaceae	2194	F	4734	0	4734	0.00014
Methanospirillaceae	196137	F	1855	0	1855	0.00005
Methanoregulaceae	1198451	F	14	0	14	0.00000
Methanocellaceae	570265	F	826	1	827	0.00002
Haladaptataceae	3064797	F	451	5	456	0.00001
Haloferacaceae	1644056	F	295	13	308	0.00001
Natrialbaceae	1644061	F	254	2	256	0.00001
Halococcaceae	1963270	F	179	1	180	0.00001
Haloarculaceae	1963268	F	134	5	139	0.00000
Halobacteriaceae	2236	F	111	6	117	0.00000
Natronomonadaceae	3402413	F	92	3	95	0.00000
Halalkalicoccaceae	3386556	F	21	0	21	0.00000
Archaeoglobaceae	2232	F	570	0	570	0.00002
Thermococcaceae	2259	F	412	0	412	0.00001
Cuniculiplasmataceae	1747776	F	1645	0	1645	0.00005
Ferroplasmaceae	90142	F	231	0	231	0.00001
Thermoplasmataceae	46659	F	14	0	14	0.00000
Picrophilaceae	46630	F	11	0	11	0.00000
Methanomassiliicoccaceae	1577788	F	134	0	134	0.00000
Nitrosopumilaceae	338190	F	5270	14	5284	0.00016
Nitrososphaeraceae	1033997	F	1641	1	1642	0.00005
Nitrosotaleaceae	3373482	F	68	0	68	0.00000
Candidatus Nitrosocaldaceae	1968910	F	30	235	265	0.00001
Sulfolobaceae	118883	F	4434	4	4438	0.00013
Desulfurococcaceae	2272	F	1178	16	1194	0.00004
Thermoproteaceae	2267	F	644	0	644	0.00002
Acidilobaceae	871007	F	10	0	10	0.00000
Promethearchaeaceae	3366644	F	2870	6	2876	0.00009
Nanobdellaceae	2974823	F	1011	103	1114	0.00003
Molycolviridae	2946163	F	2039	0	2039	0.00006
Connertonviridae	3424642	F	1593	1	1594	0.00005
Grimontviridae	3044466	F	992	0	992	0.00003
Herelleviridae	2560065	F	256	0	256	0.00001
Pachyviridae	2946166	F	150	0	150	0.00000
Schitoviridae	2842329	F	74	0	74	0.00000
Demerecviridae	2731690	F	60	90	150	0.00000
Chimalliviridae	3152113	F	33	85	118	0.00000
Aliceevansviridae	3044455	F	25	29	54	0.00000
Drexlerviridae	2731691	F	10	32	42	0.00000
Kyanoviridae	2946160	F	259	8	267	0.00001
Straboviridae	2946170	F	122	3	125	0.00000
Ackermannviridae	2169529	F	48	0	48	0.00000
Intestiviridae	2942964	F	103	0	103	0.00000
Suoliviridae	2942966	F	47	0	47	0.00000
Autotranscriptaviridae	3424637	F	13	5	18	0.00000
Orthoherpesviridae	3044472	F	74	0	74	0.00000
Poxviridae	10240	F	2986	0	2986	0.00009
Mimiviridae	549779	F	1955	0	1955	0.00006
Schizomimiviridae	3044476	F	276	0	276	0.00001
Orpheoviridae	3152140	F	437	0	437	0.00001
Iridoviridae	10486	F	248	0	248	0.00001
Phycodnaviridae	10501	F	16	0	16	0.00000
Peribunyaviridae	1980416	F	461	0	461	0.00001
Tospoviridae	1980419	F	353	0	353	0.00001
Sedoreoviridae	2946186	F	71	0	71	0.00000
Spinareoviridae	2946187	F	13	0	13	0.00000
Endornaviridae	564644	F	10	0	10	0.00000
Plasmaviridae	10472	F	523	0	523	0.00002
Baculoviridae	10442	F	50	0	50	0.00000
Parvoviridae	10780	F	11	0	11	0.00000
Geminiviridae	10811	F	10	0	10	0.00000
