name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Mycobacteroides	670516	G	256	29	285	0.00001
Mycolicibacter	1073531	G	202	79	281	0.00001
Mycolicibacillus	2126281	G	33	5	38	0.00000
Nocardia	1817	G	2731	133	2864	0.00009
Rhodococcus	1827	G	1953	181	2134	0.00006
Prescottella	2979332	G	89	19	108	0.00000
Williamsia	85043	G	72	3	75	0.00000
Rhodococcoides	3259750	G	62	31	93	0.00000
Gordonia	2053	G	1016	121	1137	0.00003
Skermania	59613	G	28	0	28	0.00000
Tsukamurella	2060	G	156	13	169	0.00001
Dietzia	37914	G	112	30	142	0.00000
Tomitella	741759	G	66	4	70	0.00000
Streptomyces	1883	G	29236	2097	31333	0.00094
Kitasatospora	2063	G	1072	194	1266	0.00004
Embleya	2699295	G	758	33	791	0.00002
Streptacidiphilus	228398	G	147	14	161	0.00000
Actinacidiphila	2995702	G	143	17	160	0.00000
Peterkaempfera	2995704	G	50	4	54	0.00000
Streptantibioticus	2995706	G	43	4	47	0.00000
Yinghuangia	2805681	G	42	2	44	0.00000
Carbonactinospora	2864378	G	22	1	23	0.00000
Bifidobacterium	1678	G	12981	203	13184	0.00040
Gardnerella	2701	G	11762	849	12611	0.00038
Scardovia	196081	G	278	11	289	0.00001
Alloscardovia	419014	G	180	2	182	0.00001
Bombiscardovia	1159909	G	114	1	115	0.00000
Parascardovia	196082	G	10	0	10	0.00000
Amycolatopsis	1813	G	1947	128	2075	0.00006
Saccharopolyspora	1835	G	1808	146	1954	0.00006
Pseudonocardia	1847	G	1495	89	1584	0.00005
Lentzea	165301	G	1404	87	1491	0.00004
Actinomycetospora	402649	G	1373	78	1451	0.00004
Actinoalloteichus	65496	G	348	27	375	0.00001
Kutzneria	43356	G	307	23	330	0.00001
Saccharothrix	2071	G	259	24	283	0.00001
Actinosynnema	40566	G	232	33	265	0.00001
Actinokineospora	39845	G	173	21	194	0.00001
Saccharomonospora	1851	G	160	12	172	0.00001
Crossiella	130795	G	90	8	98	0.00000
Allosaccharopolyspora	2893576	G	80	8	88	0.00000
Umezawaea	583360	G	76	5	81	0.00000
Kibdelosporangium	2029	G	69	2	71	0.00000
Prauserella	142577	G	47	1	48	0.00000
Allokutzneria	1137960	G	32	3	35	0.00000
Alloactinosynnema	674734	G	21	3	24	0.00000
Salinifilum	2040254	G	19	6	25	0.00000
Nocardioides	1839	G	3159	276	3435	0.00010
Aeromicrobium	2040	G	334	17	351	0.00001
Pimelobacter	2044	G	83	12	95	0.00000
Mumia	1546255	G	46	2	48	0.00000
Micropruina	116071	G	26	3	29	0.00000
Solicola	3024237	G	24	0	24	0.00000
Friedmanniella	53387	G	15	0	15	0.00000
Cutibacterium	1912216	G	343	50	393	0.00001
Tessaracoccus	72763	G	251	34	285	0.00001
Microlunatus	29404	G	233	7	240	0.00001
Acidipropionibacterium	1912215	G	225	58	283	0.00001
Arachnia	2801844	G	213	4	217	0.00001
Propioniciclava	1085622	G	91	30	121	0.00000
Brooklawnia	369926	G	89	20	109	0.00000
Raineyella	1911549	G	77	11	88	0.00000
Propionibacterium	1743	G	36	12	48	0.00000
Propionimicrobium	203133	G	33	1	34	0.00000
Naumannella	1294511	G	32	6	38	0.00000
Auraticoccus	1278221	G	31	1	32	0.00000
Luteococcus	33983	G	16	0	16	0.00000
Ammonicoccus	3417658	G	14	7	21	0.00000
Kribbella	182639	G	780	28	808	0.00002
Actinopolymorpha	117156	G	22	0	22	0.00000
Micromonospora	1873	G	3656	301	3957	0.00012
Actinoplanes	1865	G	884	38	922	0.00003
Dactylosporangium	35753	G	875	36	911	0.00003
Plantactinospora	673534	G	98	4	102	0.00000
Phytohabitans	907364	G	95	4	99	0.00000
Solwaraspora	265431	G	80	6	86	0.00000
Actinocatenispora	390988	G	62	1	63	0.00000
Natronosporangium	2920401	G	62	1	63	0.00000
Krasilnikovia	349312	G	46	3	49	0.00000
Catellatospora	53365	G	41	3	44	0.00000
Polymorphospora	338583	G	34	2	36	0.00000
Longispora	203522	G	32	1	33	0.00000
Couchioplanes	56433	G	16	1	17	0.00000
Actinotignum	1653174	G	1195	109	1304	0.00004
Actinomyces	1654	G	888	48	936	0.00003
Trueperella	1069494	G	747	56	803	0.00002
Varibaculum	184869	G	474	69	543	0.00002
Arcanobacterium	28263	G	468	24	492	0.00001
Buchananella	2767323	G	183	7	190	0.00001
Schaalia	2529408	G	164	9	173	0.00001
Mobiluncus	2050	G	63	4	67	0.00000
Changpingibacter	2912996	G	47	13	60	0.00000
Flaviflexus	1522056	G	33	3	36	0.00000
Scrofimicrobium	2815785	G	29	0	29	0.00000
Nanchangia	2888879	G	18	0	18	0.00000
Gleimia	2692113	G	16	10	26	0.00000
Boudabousia	2767318	G	13	0	13	0.00000
Thermomonospora	2019	G	917	61	978	0.00003
Actinomadura	1988	G	548	54	602	0.00002
Spirillospora	58122	G	139	15	154	0.00000
Actinoallomurus	667113	G	73	4	77	0.00000
Nonomuraea	83681	G	588	42	630	0.00002
Streptosporangium	2000	G	296	26	322	0.00001
Microbispora	2005	G	246	22	268	0.00001
Sphaerisporangium	321315	G	52	4	56	0.00000
Microtetraspora	1995	G	36	4	40	0.00000
Sphaerimonospora	1792303	G	20	1	21	0.00000
Thermobispora	147067	G	13	0	13	0.00000
Nocardiopsis	2013	G	318	20	338	0.00001
Streptomonospora	104204	G	129	20	149	0.00000
Thermobifida	83677	G	49	2	51	0.00000
Spiractinospora	2913367	G	18	0	18	0.00000
Candidatus Planktophila	622681	G	947	10	957	0.00003
Candidatus Nanopelagicus	2039639	G	709	9	718	0.00002
Modestobacter	88138	G	171	19	190	0.00001
Geodermatophilus	1860	G	132	14	146	0.00000
Blastococcus	38501	G	115	13	128	0.00000
Georgenia	154116	G	266	46	312	0.00001
Kineococcus	33981	G	243	21	264	0.00001
Angustibacter	908626	G	17	0	17	0.00000
Frankia	1854	G	73	2	75	0.00000
Protofrankia	2994361	G	73	57	130	0.00000
Pseudofrankia	2994363	G	62	2	64	0.00000
Parafrankia	2994362	G	34	1	35	0.00000
Jatrophihabitans	1434010	G	218	6	224	0.00001
Nakamurella	53460	G	143	5	148	0.00000
Jiangella	281472	G	61	3	64	0.00000
Stackebrandtia	283810	G	25	0	25	0.00000
Natronoglycomyces	2838311	G	13	0	13	0.00000
Actinopolyspora	1849	G	37	0	37	0.00000
Catenulispora	414878	G	28	1	29	0.00000
Epidermidibacterium	2078948	G	28	17	45	0.00000
Bounagaea	1931219	G	18	6	24	0.00000
Fannyhessea	2767327	G	650	618	1268	0.00004
Lancefieldella	2767353	G	186	0	186	0.00001
Olsenella	133925	G	79	0	79	0.00000
Atopobium	1380	G	37	2	39	0.00000
Thermophilibacter	2847307	G	31	3	34	0.00000
Parafannyhessea	2847312	G	27	16	43	0.00000
Parolsenella	2082587	G	12	37	49	0.00000
Collinsella	102106	G	175	125	300	0.00001
Coriobacterium	33870	G	62	0	62	0.00000
Enorma	1472762	G	27	0	27	0.00000
Eggerthella	84111	G	83	13	96	0.00000
Denitrobacterium	79603	G	54	58	112	0.00000
Umbribacter	3472368	G	41	55	96	0.00000
Raoultibacter	1926677	G	38	17	55	0.00000
Adlercreutzia	447020	G	31	4	35	0.00000
Phoenicibacter	1981050	G	22	24	46	0.00000
Arabiibacter	2005386	G	15	0	15	0.00000
Aquihabitans	1648491	G	170	11	181	0.00001
Iamia	467975	G	122	10	132	0.00000
Dermatobacter	3075137	G	35	3	38	0.00000
Actinomarinicola	2789775	G	14	2	16	0.00000
Candidatus Poriferisodalis	2983190	G	230	0	230	0.00001
Candidatus Poriferisocius	2983186	G	124	0	124	0.00000
Acidimicrobium	53634	G	96	0	96	0.00000
Ilumatobacter	682522	G	68	0	68	0.00000
Salinilacustrithrix	3436875	G	63	3	66	0.00000
Candidatus Spongiisocius	2983163	G	109	0	109	0.00000
Baekduia	2600304	G	74	37	111	0.00000
Svornostia	3231543	G	22	16	38	0.00000
Paraconexibacter	2758920	G	131	6	137	0.00000
Conexibacter	191494	G	120	11	131	0.00000
Capillimicrobium	2976759	G	26	3	29	0.00000
Miltoncostaea	2843200	G	47	2	49	0.00000
Thermoleophilum	192992	G	10	0	10	0.00000
Egicoccus	1755825	G	207	14	221	0.00001
Euzebya	908623	G	17	0	17	0.00000
Egibacter	1747770	G	17	0	17	0.00000
Rubrobacter	42255	G	154	0	154	0.00000
Nostoc	1177	G	19729	2713	22442	0.00067
Anabaena	1163	G	3517	5055	8572	0.00026
Trichormus	264688	G	1763	2233	3996	0.00012
Richelia	98443	G	1522	258	1780	0.00005
Cylindrospermum	56106	G	141	158	299	0.00001
Dolichospermum	748770	G	2900	657	3557	0.00011
Cylindrospermopsis	77021	G	697	55	752	0.00002
Okeanomitos	3231549	G	284	36	320	0.00001
Sphaerospermopsis	752201	G	170	38	208	0.00001
Tolypothrix	111782	G	2976	32	3008	0.00009
Fischerella	1190	G	1793	13	1806	0.00005
Aliinostoc	2035978	G	402	22	424	0.00001
Nodularia	159191	G	299	4	303	0.00001
Halotia	1620790	G	114	1	115	0.00000
Anabaenopsis	110103	G	30	0	30	0.00000
Rivularia	373984	G	628	1	629	0.00002
Calothrix	1186	G	616	3	619	0.00002
Brasilonema	383614	G	424	2	426	0.00001
Chlorogloeopsis	1123	G	92	0	92	0.00000
Candidatus Atelocyanobacterium	1453359	G	6735	101	6836	0.00021
Crocosphaera	263510	G	2965	12	2977	0.00009
Rippkaea	2546365	G	855	6	861	0.00003
Gloeothece	28070	G	233	1	234	0.00001
Geminocystis	669357	G	4026	34	4060	0.00012
Cyanobacterium	102234	G	3245	28	3273	0.00010
Picosynechococcus	3079908	G	1563	7	1570	0.00005
Euhalothece	65097	G	1616	13	1629	0.00005
Halothece	76023	G	93	3	96	0.00000
Microcystis	1125	G	391	5	396	0.00001
Gloeocapsa	102231	G	71	4	75	0.00000
Gloeocapsopsis	693222	G	60	5	65	0.00000
Planktothricoides	132607	G	3975	76	4051	0.00012
Oxynema	1492710	G	2727	23	2750	0.00008
Phormidium	1198	G	110	13	123	0.00000
Koinonema	2023214	G	55	0	55	0.00000
Trichodesmium	1205	G	2928	5	2933	0.00009
Planktothrix	54304	G	721	5	726	0.00002
Microcoleus	44471	G	220	15	235	0.00001
Limnospira	2596745	G	263	22	285	0.00001
Capilliphycus	2768926	G	60	0	60	0.00000
Prochlorococcus	1218	G	10642	114	10756	0.00032
Cyanobium	167375	G	95	5	100	0.00000
Parasynechococcus	2881427	G	13	6	19	0.00000
Synechococcus	1129	G	3170	70	3240	0.00010
Synechocystis	1142	G	239	1	240	0.00001
Altericista	2855430	G	97	0	97	0.00000
Pleurocapsa	44474	G	1615	26	1641	0.00005
Stanieria	102115	G	356	2	358	0.00001
Leptolyngbya	47251	G	1300	25	1325	0.00004
Leptodesmis	2664261	G	148	8	156	0.00000
Leptothermofonsia	2917830	G	82	2	84	0.00000
Kovacikia	1874526	G	21	0	21	0.00000
Trichothermofontia	3045815	G	131	1	132	0.00000
Chroococcidiopsis	54298	G	1506	42	1548	0.00005
Pseudanabaena	1152	G	1031	7	1038	0.00003
Limnothrix	132605	G	11	0	11	0.00000
Thalassoporum	2799719	G	86	0	86	0.00000
Crinalium	241421	G	669	7	676	0.00002
Chamaesiphon	217161	G	141	0	141	0.00000
Thermosynechococcus	146785	G	497	5	502	0.00002
Parathermosynechococcus	3161592	G	25	0	25	0.00000
Acaryochloris	155977	G	190	0	190	0.00001
Desertifilum	1185872	G	458	6	464	0.00001
Moorena	1155738	G	371	1	372	0.00001
Allocoleopsis	2886347	G	21	0	21	0.00000
Gloeomargarita	1188227	G	308	0	308	0.00001
Gloeobacter	33071	G	281	0	281	0.00001
Anthocerotibacter	2857076	G	11	0	11	0.00000
Thermocoleostomius	3065395	G	98	2	100	0.00000
Thermoleptolyngbya	2303528	G	95	28	123	0.00000
Egbenema	3079668	G	95	1	96	0.00000
Nodosilinea	1120752	G	115	2	117	0.00000
Halomicronema	170610	G	29	0	29	0.00000
Dactylococcopsis	13034	G	56	2	58	0.00000
Geitlerinema	63132	G	75	2412	2487	0.00007
Candidatus Promineifilum	1988031	G	476	0	476	0.00001
Candidatus Leptofilum	3140596	G	352	0	352	0.00001
Dehalogenimonas	670486	G	150	0	150	0.00000
Dehalococcoides	61434	G	64	0	64	0.00000
Candidatus Lucifugimonas	3143249	G	15	0	15	0.00000
Anaerolinea	233189	G	123	0	123	0.00000
Candidatus Brevifilum	2019482	G	50	0	50	0.00000
Pelolinea	1649478	G	47	0	47	0.00000
Chloroflexus	1107	G	89	0	89	0.00000
Roseiflexus	120961	G	34	0	34	0.00000
Candidatus Chlorohelix	3139173	G	21	0	21	0.00000
Ktedonosporobacter	2692417	G	149	1	150	0.00000
Thermoflexus	1495649	G	67	0	67	0.00000
Phototrophicus	2922426	G	57	0	57	0.00000
Tepidiforma	2682228	G	57	0	57	0.00000
Caldilinea	233191	G	46	1	47	0.00000
Chthonomonas	1077265	G	26	0	26	0.00000
Capsulimonas	2494209	G	22	0	22	0.00000
Fimbriimonas	1005038	G	20	0	20	0.00000
Vulcanimicrobium	3016049	G	22	0	22	0.00000
Pantoea	53335	G	182305	10233	192538	0.00578
Tatumella	82986	G	76312	3755	80067	0.00240
Buchnera	32199	G	41447	5225	46672	0.00140
Erwinia	551	G	26893	1763	28656	0.00086
Wigglesworthia	51228	G	6527	250	6777	0.00020
Mixta	2100764	G	1530	257	1787	0.00005
Winslowiella	2997349	G	895	37	932	0.00003
Paramixta	3231896	G	552	31	583	0.00002
Duffyella	3026546	G	519	55	574	0.00002
Izhakiella	1780190	G	10	26	36	0.00000
Enterobacter	547	G	27818	16822	44640	0.00134
Klebsiella	570	G	19113	26001	45114	0.00135
Candidatus Blochmanniella	203804	G	6298	232	6530	0.00020
Candidatus Westeberhardia	1699619	G	14	2	16	0.00000
Symbiopectobacterium	801	G	3661	87	3748	0.00011
Candidatus Hartigia	1449912	G	2619	821	3440	0.00010
Candidatus Williamhamiltonella	568987	G	510	52	562	0.00002
Candidatus Regiella	568988	G	123	88	211	0.00001
Candidatus Tachikawaea	1682492	G	566	98	664	0.00002
Candidatus Purcelliella	472825	G	261	108	369	0.00001
Candidatus Gullanella	1906661	G	65	2	67	0.00000
Candidatus Annandia	1302410	G	63	14	77	0.00000
Candidatus Mikella	1906660	G	63	2	65	0.00000
Candidatus Doolittlea	1906657	G	41	0	41	0.00000
Candidatus Hoaglandella	1906659	G	19	15002	15021	0.00045
Citrobacter	544	G	10235	7432	17667	0.00053
Kosakonia	1330547	G	10066	493	10559	0.00032
Escherichia	561	G	9863	50781	60644	0.00182
Cedecea	158483	G	9075	498	9573	0.00029
Kluyvera	579	G	4336	1278	5614	0.00017
Leclercia	83654	G	4200	1400	5600	0.00017
Pseudescherichia	2055880	G	3778	1645	5423	0.00016
Candidatus Schneideria	1081630	G	2199	43	2242	0.00007
Mangrovibacter	451512	G	2100	1257	3357	0.00010
Salmonella	590	G	2035	17612	19647	0.00059
Cronobacter	413496	G	1778	165	1943	0.00006
Siccibacter	1649298	G	1245	67	1312	0.00004
Buttiauxella	82976	G	1166	36	1202	0.00004
Candidatus Profftia	1177214	G	1149	82	1231	0.00004
Phytobacter	447792	G	1117	579	1696	0.00005
Shigella	620	G	633	4572	5205	0.00016
Superficieibacter	2303321	G	633	29	662	0.00002
Lelliottia	1330545	G	618	92	710	0.00002
Pseudocitrobacter	1504576	G	584	126	710	0.00002
Pluralibacter	1330546	G	556	54	610	0.00002
Dryocola	3021684	G	503	32	535	0.00002
Scandinavium	2726810	G	470	23	493	0.00001
Franconibacter	1649295	G	466	22	488	0.00001
Plesiomonas	702	G	426	83	509	0.00002
Atlantibacter	1903434	G	409	46	455	0.00001
Jejuibacter	2815296	G	402	8	410	0.00001
Yokenella	158876	G	279	49	328	0.00001
Candidatus Ishikawella	409304	G	251	4	255	0.00001
Shimwellia	1335483	G	212	7	219	0.00001
Candidatus Curculioniphilus	690591	G	195	1	196	0.00001
Trabulsiella	158851	G	145	44	189	0.00001
Candidatus Gillettellia	1177217	G	104	0	104	0.00000
Candidatus Psyllophila	3682497	G	36	4	40	0.00000
Candidatus Moranella	1048757	G	31	0	31	0.00000
Candidatus Riesia	401618	G	16	0	16	0.00000
Providencia	586	G	16722	6703	23425	0.00070
Xenorhabdus	626	G	10527	204	10731	0.00032
Proteus	583	G	8045	1916	9961	0.00030
Arsenophonus	637	G	6039	65	6104	0.00018
Morganella	581	G	2818	1131	3949	0.00012
Photorhabdus	29487	G	2596	12	2608	0.00008
Moellerella	158848	G	236	143	379	0.00001
Serratia	613	G	13882	3892	17774	0.00053
Yersinia	629	G	11401	1537	12938	0.00039
Candidatus Fukatsuia	1927833	G	3774	314	4088	0.00012
Rahnella	34037	G	2178	145	2323	0.00007
Gibbsiella	929812	G	864	44	908	0.00003
Rouxiella	1565532	G	674	37	711	0.00002
Nissabacter	1964366	G	467	21	488	0.00001
Chimaeribacter	2716544	G	171	22	193	0.00001
Ewingella	41201	G	153	7	160	0.00000
Chania	1745211	G	122	5	127	0.00000
Pectobacterium	122277	G	7886	268	8154	0.00024
Dickeya	204037	G	2956	294	3250	0.00010
Brenneria	71655	G	692	86	778	0.00002
Lonsdalea	1082702	G	372	12	384	0.00001
Musicola	2884243	G	270	16	286	0.00001
Prodigiosinella	3059405	G	67	136	203	0.00001
Sodalis	84565	G	6088	53	6141	0.00018
Edwardsiella	635	G	2825	500	3325	0.00010
Hafnia	568	G	2042	253	2295	0.00007
Obesumbacterium	82982	G	142	36	178	0.00001
Limnobaculum	2172100	G	348	15	363	0.00001
Pragia	82984	G	290	14	304	0.00001
Leminorella	82980	G	168	5	173	0.00001
Gallaecimonas	745410	G	185	15	200	0.00001
Acinetobacter	469	G	334240	155017	489257	0.01469
Psychrobacter	497	G	5782	398	6180	0.00019
Moraxella	475	G	2225	229	2454	0.00007
Faucicola	1604696	G	559	178	737	0.00002
Lwoffella	3444169	G	265	53	318	0.00001
Aquirhabdus	2824158	G	84	7	91	0.00000
Pseudomonas	286	G	146509	25288	171797	0.00516
Entomomonas	2758906	G	2365	22	2387	0.00007
Stutzerimonas	2901164	G	1940	396	2336	0.00007
Phytopseudomonas	3236657	G	933	140	1073	0.00003
Ectopseudomonas	3236654	G	906	498	1404	0.00004
Halopseudomonas	2901189	G	724	43	767	0.00002
Metapseudomonas	3236656	G	514	59	573	0.00002
Azotobacter	352	G	178	13	191	0.00001
Azorhizophilus	157913	G	55	19	74	0.00000
Thiopseudomonas	1654787	G	205	21	226	0.00001
Aquipseudomonas	3236652	G	110	23	133	0.00000
Denitrificimonas	2901261	G	92	15	107	0.00000
Permianibacter	1649479	G	58	0	58	0.00000
Geopseudomonas	3236655	G	33	3	36	0.00000
Marinobacter	2742	G	2906	129	3035	0.00009
Candidatus Njordibacter	3457297	G	1826	33	1859	0.00006
Ketobacter	2025617	G	74	1	75	0.00000
Pseudohongiella	1524249	G	26	0	26	0.00000
Shewanella	22	G	19639	2563	22202	0.00067
Parashewanella	2547964	G	3299	132	3431	0.00010
Psychrobium	1573826	G	123	15	138	0.00000
Pseudoalteromonas	53246	G	20823	3538	24361	0.00073
Psychrosphaera	907197	G	129	72	201	0.00001
Flocculibacter	2834759	G	105	14	119	0.00000
Thalassotalea	1518149	G	7956	1953	9909	0.00030
Colwellia	28228	G	7285	2407	9692	0.00029
Pseudocolwellia	2848177	G	1371	21	1392	0.00004
Thalassomonas	137583	G	1237	88	1325	0.00004
Cognaticolwellia	2848171	G	240	146	386	0.00001
Litorilituus	1407056	G	199	21	220	0.00001
Alteromonas	226	G	3214	748	3962	0.00012
Salinimonas	288793	G	432	82	514	0.00002
Catenovulum	1172191	G	2919	77	2996	0.00009
Paraglaciecola	1621534	G	1708	133	1841	0.00006
Agarivorans	261825	G	920	42	962	0.00003
Alkalimarinus	1858563	G	601	22	623	0.00002
Ningiella	2751156	G	303	9	312	0.00001
Alishewanella	111142	G	258	61	319	0.00001
Brumicola	3160924	G	194	7	201	0.00001
Neptunicella	2125985	G	162	11	173	0.00001
Saccharobesus	2894574	G	118	7	125	0.00000
Lacimicrobium	1751872	G	112	5	117	0.00000
Aliiglaciecola	1406885	G	105	36	141	0.00000
Planctobacterium	2200736	G	87	7	94	0.00000
Paraneptunicella	2905123	G	73	4	77	0.00000
Saliniradius	2661818	G	57	5	62	0.00000
Hydrocarboniclastica	2650549	G	32	1	33	0.00000
Halioxenophilus	2108524	G	20	1	21	0.00000
Psychromonas	67572	G	4518	300	4818	0.00014
Moritella	58050	G	3074	1157	4231	0.00013
Idiomarina	135575	G	552	98	650	0.00002
Pseudidiomarina	2800384	G	154	13	167	0.00001
Ferrimonas	44011	G	289	39	328	0.00001
Motilimonas	1914248	G	271	34	305	0.00001
Aegicerorhabdus	3614798	G	10	0	10	0.00000
Vibrio	662	G	59152	3796	62948	0.00189
Photobacterium	657	G	7295	789	8084	0.00024
Aliivibrio	511678	G	4143	578	4721	0.00014
Paraphotobacterium	2042066	G	876	39	915	0.00003
Enterovibrio	188143	G	471	12	483	0.00001
Salinivibrio	51366	G	350	6	356	0.00001
Grimontia	246861	G	193	5	198	0.00001
Parasalinivibrio	3378804	G	71	2	73	0.00000
Thaumasiovibrio	2014233	G	21	0	21	0.00000
Haemophilus	724	G	11647	1536	13183	0.00040
Avibacterium	292486	G	8616	509	9125	0.00027
Mannheimia	75984	G	8145	1004	9149	0.00027
Gallibacterium	155493	G	5971	1897	7868	0.00024
Pasteurella	745	G	5541	611	6152	0.00018
Actinobacillus	713	G	3202	1330	4532	0.00014
Aggregatibacter	416916	G	2016	218	2234	0.00007
Mergibacter	2899790	G	1458	42	1500	0.00005
Phocoenobacter	146805	G	1247	684	1931	0.00006
Bisgaardia	109471	G	1121	37	1158	0.00003
Frederiksenia	1649317	G	1018	119	1137	0.00003
Histophilus	214906	G	968	233	1201	0.00004
Glaesserella	2094023	G	794	197	991	0.00003
Lonepinella	53416	G	389	7	396	0.00001
Rodentibacter	1960084	G	388	20	408	0.00001
Otariodibacter	1249016	G	163	5	168	0.00001
Testudinibacter	1755672	G	135	3	138	0.00000
Bibersteinia	476528	G	129	19	148	0.00000
Vespertiliibacter	1520333	G	99	4	103	0.00000
Basfia	697331	G	73	2	75	0.00000
Marinomonas	28253	G	7598	344	7942	0.00024
Neptuniibacter	459520	G	2132	46	2178	0.00007
Amphritea	515417	G	631	17	648	0.00002
Aliamphritea	3018276	G	541	24	565	0.00002
Neptunomonas	75687	G	531	10	541	0.00002
Marinobacterium	48075	G	515	21	536	0.00002
Bacterioplanoides	2066071	G	437	11	448	0.00001
Thalassolituus	187492	G	335	23	358	0.00001
Nitrincola	267849	G	278	28	306	0.00001
Bermanella	599651	G	251	2	253	0.00001
Venatoribacter	2893036	G	189	27	216	0.00001
Marinospirillum	64968	G	68	2	70	0.00000
Bacterioplanes	1537406	G	30	1	31	0.00000
Motiliproteus	1775292	G	20	0	20	0.00000
Halomonas	2745	G	6713	1413	8126	0.00024
Candidatus Carsonella	114185	G	902	367	1269	0.00004
Zymobacter	33073	G	749	19	768	0.00002
Vreelandella	3137766	G	1527	257	1784	0.00005
Salinicola	404432	G	569	29	598	0.00002
Kushneria	504090	G	401	2	403	0.00001
Billgrantia	3137761	G	346	19	365	0.00001
Cobetia	204286	G	314	5	319	0.00001
Chromohalobacter	42054	G	193	14	207	0.00001
Bisbaumannia	3137762	G	84	2	86	0.00000
Halotalea	376488	G	73	3	76	0.00000
Pistricoccus	1897649	G	23	0	23	0.00000
Aliikangiella	1920241	G	4600	9	4609	0.00014
Pleionea	1502941	G	69	1	70	0.00000
Marinicellulosiphila	3414216	G	2294	43	2337	0.00007
Spartinivicinus	2768738	G	1940	33	1973	0.00006
Endozoicomonas	305899	G	1799	20	1819	0.00005
Hahella	158481	G	657	2	659	0.00002
Thermohahella	3449104	G	80	6	86	0.00000
Allohahella	1855402	G	24	0	24	0.00000
Gynuella	1445504	G	232	3	235	0.00001
Saccharospirillum	231683	G	113	2	115	0.00000
Salinispirillum	1649491	G	100	1	101	0.00000
Reinekea	230494	G	77	1	78	0.00000
Alcanivorax	59753	G	257	11	268	0.00001
Alloalcanivorax	3020832	G	118	11	129	0.00000
Isoalcanivorax	3020833	G	32	4	36	0.00000
Oleiphilus	141450	G	326	8	334	0.00001
Pokkaliibacter	2301194	G	158	4	162	0.00000
Litorivicinus	418700	G	17	0	17	0.00000
Stenotrophomonas	40323	G	17540	25941	43481	0.00131
Xanthomonas	338	G	9140	852	9992	0.00030
Pseudoxanthomonas	83618	G	1945	165	2110	0.00006
Luteimonas	83614	G	768	22	790	0.00002
Lysobacter	68	G	654	42	696	0.00002
Xylella	2370	G	285	6	291	0.00001
Thermomonas	141948	G	158	6	164	0.00000
Agrilutibacter	3382696	G	91	2	93	0.00000
Marilutibacter	3382698	G	48	1	49	0.00000
Novilysobacter	3382699	G	27	11	38	0.00000
Pseudoluteimonas	3382694	G	22	0	22	0.00000
Arenimonas	490567	G	14	0	14	0.00000
Solilutibacter	3382695	G	11	0	11	0.00000
Luteibacter	242605	G	4860	149	5009	0.00015
Dyella	231454	G	1571	55	1626	0.00005
Rhodanobacter	75309	G	403	31	434	0.00001
Frateuria	70411	G	232	17	249	0.00001
Tahibacter	1453544	G	85	1	86	0.00000
Pseudolysobacter	2709666	G	73	0	73	0.00000
Dokdonella	323413	G	70	1	71	0.00000
Ahniella	2233801	G	51	0	51	0.00000
Aerosticca	2707020	G	17	14	31	0.00000
Marinicella	863253	G	103	0	103	0.00000
Legionella	445	G	12808	239	13047	0.00039
Fluoribacter	461	G	37	0	37	0.00000
Rickettsiella	59195	G	1599	8	1607	0.00005
Coxiella	776	G	1438	9206	10644	0.00032
Aquicella	254245	G	290	0	290	0.00001
Candidiatus Paracoxiella	3405119	G	58	13	71	0.00000
Gilliamella	1193503	G	11754	914	12668	0.00038
Orbus	743714	G	4824	50	4874	0.00015
Frischella	1335631	G	2705	377	3082	0.00009
Utexia	3373510	G	212	5	217	0.00001
Zophobihabitans	2894762	G	81	1	82	0.00000
Cycloclasticus	34067	G	3424	9	3433	0.00010
Piscirickettsia	1237	G	2614	25	2639	0.00008
Thiomicrorhabdus	2039723	G	933	21	954	0.00003
Methylophaga	40222	G	561	68	629	0.00002
Thiomicrospira	933	G	428	30	458	0.00001
Thiosulfatimonas	2781121	G	396	17	413	0.00001
Hydrogenovibrio	28884	G	225	69	294	0.00001
Thiosulfativibrio	2781120	G	145	3	148	0.00000
Francisella	262	G	7314	45	7359	0.00022
Allofrancisella	1869285	G	676	4	680	0.00002
Thiothrix	1030	G	1000	7	1007	0.00003
Beggiatoa	1021	G	710	0	710	0.00002
Cysteiniphilum	2056696	G	119	0	119	0.00000
Aeromonas	642	G	9236	2240	11476	0.00034
Oceanisphaera	225143	G	419	6	425	0.00001
Dongshaea	2802288	G	315	3	318	0.00001
Pseudaeromonas	1929090	G	186	5	191	0.00001
Zobellella	347533	G	170	14	184	0.00001
Oceanimonas	129577	G	112	23	135	0.00000
Tolumonas	43947	G	67	5	72	0.00000
Succinivibrio	83770	G	1604	2	1606	0.00005
Simiduia	447467	G	1363	14	1377	0.00004
Cellvibrio	10	G	632	16	648	0.00002
Teredinibacter	2425	G	383	3	386	0.00001
Saccharophagus	316625	G	302	4	306	0.00001
Gilvimarinus	940550	G	191	1	192	0.00001
Marinagarivorans	1792291	G	98	1	99	0.00000
Agarilytica	2036021	G	67	0	67	0.00000
Maricurvus	1122283	G	62	0	62	0.00000
Agaribacterium	2038244	G	57	0	57	0.00000
Marinimicrobium	359337	G	44	2	46	0.00000
Porticoccus	1123967	G	2454	26	2480	0.00007
Microbulbifer	48073	G	2435	23	2458	0.00007
