name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Thermosediminibacteraceae	2770093	F	15	0	15	0.00000
Koleobacteraceae	2786988	F	1241	12	1253	0.00004
Acetivibrionaceae	3120654	F	1233	1116	2349	0.00007
Natranaerobiaceae	485255	F	310	0	310	0.00001
Natranaerofabaceae	2807496	F	291	0	291	0.00001
Monoglobaceae	3085657	F	127	56	183	0.00001
Christensenellaceae	990719	F	99	34	133	0.00000
Mahellaceae	3120709	F	17	2	19	0.00000
Erysipelotrichaceae	128827	F	31709	15062	46771	0.00140
Coprobacillaceae	2810280	F	30244	12818	43062	0.00129
Turicibacteraceae	2810281	F	16310	1159	17469	0.00052
Peptoniphilaceae	1570339	F	35376	14366	49742	0.00149
Tissierellaceae	1737406	F	7244	96	7340	0.00022
Tepidimicrobiaceae	2992719	F	3896	675	4571	0.00014
Acidilutibacteraceae	2992717	F	2464	932	3396	0.00010
Thermohalobacteraceae	2848916	F	2129	115	2244	0.00007
Gottschalkiaceae	2042895	F	573	12	585	0.00002
Sporanaerobacteraceae	2992718	F	78	25944	26022	0.00078
Sporomusaceae	1843490	F	12901	392	13293	0.00040
Selenomonadaceae	1843491	F	8634	215	8849	0.00027
Veillonellaceae	31977	F	12439	511	12950	0.00039
Acidaminococcaceae	909930	F	1022	99	1121	0.00003
Caldicellulosiruptoraceae	3071002	F	8886	99	8985	0.00027
Dethiobacteraceae	3086088	F	2716	1353	4069	0.00012
Geochordaceae	3366852	F	84	1	85	0.00000
Limnochordaceae	1676650	F	20	0	20	0.00000
Spiroplasmataceae	2131	F	39250	1289	40539	0.00122
Entomoplasmataceae	33925	F	29946	4432	34378	0.00103
Mycoplasmataceae	2092	F	45808	9271	55079	0.00165
Candidatus Hepatoplasmataceae	3132029	F	2260	370	2630	0.00008
Acholeplasmataceae	2146	F	8642	796	9438	0.00028
Candidatus Izemoplasmataceae	2975520	F	7767	124	7891	0.00024
Hujiaoplasmataceae	3078170	F	242	34	276	0.00001
Metamycoplasmataceae	2895623	F	37300	5695	42995	0.00129
Mycoplasmoidaceae	2790998	F	5485	519	6004	0.00018
Microbacteriaceae	85023	F	27371	1569	28940	0.00087
Micrococcaceae	1268	F	9252	748	10000	0.00030
Promicromonosporaceae	85017	F	2467	9927	12394	0.00037
Dermabacteraceae	85020	F	1120	195	1315	0.00004
Brevibacteriaceae	85019	F	1038	143	1181	0.00004
Intrasporangiaceae	85021	F	911	88	999	0.00003
Cellulomonadaceae	85016	F	728	83	811	0.00002
Ornithinimicrobiaceae	2805590	F	481	39	520	0.00002
Dermacoccaceae	145357	F	243	24	267	0.00001
Ruaniaceae	1331736	F	142	5	147	0.00000
Dermatophilaceae	85018	F	97	3	100	0.00000
Sanguibacteraceae	145360	F	82	4	86	0.00000
Demequinaceae	1042322	F	76	4	80	0.00000
Kytococcaceae	2805426	F	72	14	86	0.00000
Beutenbergiaceae	125316	F	40	9	49	0.00000
Tropherymataceae	2805591	F	19	0	19	0.00000
Corynebacteriaceae	1653	F	18638	3487	22125	0.00066
Mycobacteriaceae	1762	F	9905	195	10100	0.00030
Nocardiaceae	85025	F	4975	301	5276	0.00016
Gordoniaceae	85026	F	1044	122	1166	0.00004
Tsukamurellaceae	85028	F	156	13	169	0.00001
Dietziaceae	85029	F	112	100	212	0.00001
Streptomycetaceae	2062	F	31919	1939	33858	0.00102
Carbonactinosporaceae	2864377	F	22	1	23	0.00000
Bifidobacteriaceae	31953	F	25364	1024	26388	0.00079
Pseudonocardiaceae	2070	F	10163	487	10650	0.00032
Nocardioidaceae	85015	F	3722	279	4001	0.00012
Propionibacteriaceae	31957	F	1692	238	1930	0.00006
Kribbellaceae	2726069	F	780	28	808	0.00002
Actinopolymorphaceae	2805400	F	22	0	22	0.00000
Micromonosporaceae	28056	F	6129	266	6395	0.00019
Actinomycetaceae	2049	F	4360	358	4718	0.00014
Thermomonosporaceae	2012	F	1700	112	1812	0.00005
Streptosporangiaceae	2004	F	1290	64	1354	0.00004
Nocardiopsidaceae	83676	F	533	24	557	0.00002
Candidatus Nanopelagicaceae	2162846	F	1656	19	1675	0.00005
Geodermatophilaceae	85030	F	431	34	465	0.00001
Allobogoriellaceae	145358	F	266	46	312	0.00001
Kineosporiaceae	83778	F	260	22	282	0.00001
Frankiaceae	74712	F	242	64	306	0.00001
Jatrophihabitantaceae	2805416	F	218	6	224	0.00001
Nakamurellaceae	85031	F	143	5	148	0.00000
Jiangellaceae	1217100	F	61	3	64	0.00000
Glycomycetaceae	85034	F	38	0	38	0.00000
Actinopolysporaceae	622451	F	37	0	37	0.00000
Catenulisporaceae	414877	F	28	1	29	0.00000
Sporichthyaceae	85033	F	28	41	69	0.00000
Atopobiaceae	1643824	F	1023	673	1696	0.00005
Coriobacteriaceae	84107	F	265	125	390	0.00001
Eggerthellaceae	1643826	F	327	175	502	0.00002
Iamiaceae	633392	F	355	21	376	0.00001
Candidatus Poriferisodalaceae	2983189	F	230	0	230	0.00001
Candidatus Hopanoidivoransaceae	2983183	F	124	0	124	0.00000
Acidimicrobiaceae	84994	F	96	0	96	0.00000
Ilumatobacteraceae	2448023	F	68	0	68	0.00000
Salinilacustritrichaceae	3436874	F	63	3	66	0.00000
Candidatus Spongiisociaceae	2983162	F	109	0	109	0.00000
Baekduiaceae	2600303	F	141	8	149	0.00000
Paraconexibacteraceae	2758916	F	131	6	137	0.00000
Conexibacteraceae	320583	F	120	11	131	0.00000
Capillimicrobiaceae	2976758	F	26	3	29	0.00000
Miltoncostaeaceae	2843199	F	47	2	49	0.00000
Thermoleophilaceae	320796	F	10	0	10	0.00000
Egicoccaceae	1755824	F	207	14	221	0.00001
Euzebyaceae	908622	F	17	0	17	0.00000
Egibacteraceae	1747769	F	17	0	17	0.00000
Rubrobacteraceae	84997	F	154	0	154	0.00000
Nostocaceae	1162	F	33239	3851	37090	0.00111
Aphanizomenonaceae	1892259	F	4415	424	4839	0.00015
Tolypothrichaceae	119859	F	2976	32	3008	0.00009
Hapalosiphonaceae	1892263	F	1793	13	1806	0.00005
Nodulariaceae	3079761	F	845	28	873	0.00003
Rivulariaceae	1185	F	628	1	629	0.00002
Calotrichaceae	2661849	F	616	3	619	0.00002
Scytonemataceae	1182	F	424	2	426	0.00001
Chlorogloeopsidaceae	1892261	F	92	0	92	0.00000
Aphanothecaceae	1890450	F	10790	118	10908	0.00033
Geminocystaceae	2815910	F	8842	63	8905	0.00027
Halothecacae	3079756	F	1709	16	1725	0.00005
Microcystaceae	1890449	F	391	5	396	0.00001
Chroococcaceae	1890464	F	138	2	140	0.00000
Oscillatoriaceae	1892254	F	6867	113	6980	0.00021
Microcoleaceae	1892252	F	3869	26	3895	0.00012
Sirenicapillariaceae	2934961	F	323	23	346	0.00001
Prochlorococcaceae	2881426	F	10750	126	10876	0.00033
Synechococcaceae	1890426	F	3170	70	3240	0.00010
Merismopediaceae	1890428	F	239	98	337	0.00001
Pleurocapsaceae	1890500	F	1615	26	1641	0.00005
Dermocarpellaceae	1890498	F	356	2	358	0.00001
Leptolyngbyaceae	1890438	F	1551	36	1587	0.00005
Trichocoleusaceae	2303527	F	131	1	132	0.00000
Chroococcidiopsidaceae	1890528	F	1506	42	1548	0.00005
Pseudanabaenaceae	1890436	F	1042	7	1049	0.00003
Thalassoporaceae	3079743	F	86	0	86	0.00000
Gomontiellaceae	1892255	F	669	7	676	0.00002
Chamaesiphonaceae	1890431	F	141	0	141	0.00000
Thermosynechococcaceae	2881378	F	522	5	527	0.00002
Acaryochloridaceae	1890429	F	190	0	190	0.00001
Desertifilaceae	1969992	F	458	6	464	0.00001
Coleofasciculaceae	1892251	F	392	1	393	0.00001
Gloeomargaritaceae	1955043	F	308	0	308	0.00001
Gloeobacteraceae	1890422	F	281	0	281	0.00001
Anthocerotibacteraceae	3079741	F	11	0	11	0.00000
Oculatellaceae	2303507	F	288	31	319	0.00001
Nodosilineaceae	3039986	F	144	2	146	0.00000
Cymatolegaceae	3079746	F	56	2	58	0.00000
Geitlerinemataceae	3079752	F	75	2412	2487	0.00007
Candidatus Promineifilaceae	3085097	F	828	0	828	0.00002
Dehalococcoidaceae	1202464	F	214	0	214	0.00001
Candidatus Lucifugimonadaceae	3143248	F	15	0	15	0.00000
Anaerolineaceae	292628	F	220	0	220	0.00001
Chloroflexaceae	1106	F	89	0	89	0.00000
Roseiflexaceae	1508635	F	34	0	34	0.00000
Candidatus Chloroheliaceae	3139177	F	21	0	21	0.00000
Ktedonosporobacteraceae	2692416	F	149	1	150	0.00000
Thermoflexaceae	1495648	F	67	0	67	0.00000
Phototrophicaceae	2922432	F	57	0	57	0.00000
Tepidiformaceae	2682227	F	57	0	57	0.00000
Caldilineaceae	475964	F	46	1	47	0.00000
Chthonomonadaceae	1077264	F	26	0	26	0.00000
Capsulimonadaceae	2494208	F	22	0	22	0.00000
Fimbriimonadaceae	1663426	F	20	0	20	0.00000
Vulcanimicrobiaceae	2829291	F	22	0	22	0.00000
Erwiniaceae	1903409	F	341480	17148	358628	0.01077
Enterobacteriaceae	543	F	159702	120755	280457	0.00842
Morganellaceae	1903414	F	47509	9650	57159	0.00172
Yersiniaceae	1903411	F	34185	5529	39714	0.00119
Pectobacteriaceae	1903410	F	12686	372	13058	0.00039
Bruguierivoracaceae	2812006	F	6088	53	6141	0.00018
Hafniaceae	1903412	F	5117	682	5799	0.00017
Budviciaceae	1903416	F	819	22	841	0.00003
Gallaecimonadaceae	3120698	F	185	15	200	0.00001
Moraxellaceae	468	F	345125	153911	499036	0.01499
Pseudomonadaceae	135621	F	158143	23025	181168	0.00544
Marinobacteraceae	2887365	F	2906	129	3035	0.00009
Candidatus Njordibacteraceae	3457296	F	1826	33	1859	0.00006
Ketobacteraceae	3085096	F	74	1	75	0.00000
Pseudohongiellaceae	3085095	F	26	0	26	0.00000
Shewanellaceae	267890	F	23074	2698	25772	0.00077
Pseudoalteromonadaceae	267888	F	21062	3620	24682	0.00074
Colwelliaceae	267889	F	20220	2707	22927	0.00069
Alteromonadaceae	72275	F	11438	1147	12585	0.00038
Psychromonadaceae	267894	F	4518	300	4818	0.00014
Moritellaceae	267891	F	3074	1157	4231	0.00013
Idiomarinaceae	267893	F	726	92	818	0.00002
Ferrimonadaceae	267892	F	289	344	633	0.00002
Aegicerorhabdaceae	3614797	F	10	0	10	0.00000
Vibrionaceae	641	F	73442	4358	77800	0.00234
Pasteurellaceae	712	F	57467	4138	61605	0.00185
Oceanospirillaceae	135620	F	13665	453	14118	0.00042
Halomonadaceae	28256	F	12809	1240	14049	0.00042
Pleioneaceae	2823145	F	4669	2348	7017	0.00021
Zooshikellaceae	2898533	F	1940	33	1973	0.00006
Endozoicomonadaceae	2066474	F	1799	20	1819	0.00005
Hahellaceae	224379	F	761	8	769	0.00002
Saccharospirillaceae	255527	F	522	8	530	0.00002
Alcanivoracaceae	224372	F	411	23	434	0.00001
Oleiphilaceae	191033	F	326	8	334	0.00001
Balneatrichaceae	2301193	F	158	4	162	0.00000
Litorivicinaceae	449732	F	17	0	17	0.00000
Lysobacteraceae	32033	F	31673	26083	57756	0.00173
Rhodanobacteraceae	1775411	F	7518	118	7636	0.00023
Marinicellaceae	3120710	F	103	0	103	0.00000
Legionellaceae	444	F	12853	231	13084	0.00039
Coxiellaceae	118968	F	12590	24	12614	0.00038
Orbaceae	1240483	F	19615	1308	20923	0.00063
Piscirickettsiaceae	135616	F	8845	126	8971	0.00027
Francisellaceae	34064	F	7996	43	8039	0.00024
Thiotrichaceae	135617	F	1710	8	1718	0.00005
Fastidiosibacteraceae	2056687	F	119	0	119	0.00000
Aeromonadaceae	84642	F	10537	2267	12804	0.00038
Succinivibrionaceae	83763	F	1604	2	1606	0.00005
Cellvibrionaceae	1706371	F	3204	41	3245	0.00010
Porticoccaceae	1706374	F	2454	26	2480	0.00007
Microbulbiferaceae	1706373	F	2435	23	2458	0.00007
Spongiibacteraceae	1706375	F	811	11	822	0.00002
Halieaceae	1706372	F	374	19	393	0.00001
Candidatus Pseudothioglobaceae	3399801	F	5939	964	6903	0.00021
Celerinatantimonadaceae	412032	F	115	186	301	0.00001
Chromatiaceae	1046	F	3405	239	3644	0.00011
Ectothiorhodospiraceae	72276	F	1104	12	1116	0.00003
Sedimenticolaceae	3067276	F	1044	11	1055	0.00003
Halothiobacillaceae	255526	F	234	2	236	0.00001
Granulosicoccaceae	449719	F	127	0	127	0.00000
Wenzhouxiangellaceae	1676141	F	110	0	110	0.00000
Thioalkalibacteraceae	2035710	F	46	1	47	0.00000
Methylococcaceae	403	F	5861	40	5901	0.00018
Methylothermaceae	1486721	F	202	0	202	0.00001
Kangiellaceae	1920240	F	1888	23	1911	0.00006
Ignatzschineriaceae	3018589	F	796	77	873	0.00003
Cardiobacteriaceae	868	F	324	66	390	0.00001
Nevskiaceae	568386	F	307	6	313	0.00001
Algiphilaceae	1266054	F	80	358	438	0.00001
Salinisphaeraceae	742031	F	202	1	203	0.00001
Acidiferrobacteraceae	1692041	F	126	0	126	0.00000
Candidatus Johnevansiaceae	3399796	F	81	3	84	0.00000
Thiohalobacteraceae	3085110	F	68	0	68	0.00000
Candidatus Poriferihabitaceae	3033994	F	67	0	67	0.00000
Immundisolibacteraceae	1934946	F	64	4	68	0.00000
Candidatus Comchoanobacteraceae	2975285	F	41	0	41	0.00000
Candidatus Rariloculaceae	2978122	F	34	0	34	0.00000
Woeseiaceae	1738654	F	26	0	26	0.00000
Thiohalomonadaceae	3084969	F	18	9	27	0.00000
Steroidobacteraceae	2689614	F	12	1	13	0.00000
Acetobacteraceae	433	F	613748	35257	649005	0.01949
Roseomonadaceae	3385906	F	8332	862	9194	0.00028
Acidocellaceae	3385905	F	3206	138	3344	0.00010
Elioraeaceae	2690195	F	312	6	318	0.00001
Rhizobiaceae	82115	F	35074	6152	41226	0.00124
Bartonellaceae	772	F	15394	687	16081	0.00048
Nitrobacteraceae	41294	F	14820	2649	17469	0.00052
Phyllobacteriaceae	69277	F	8693	1827	10520	0.00032
Stappiaceae	2821832	F	7328	1118	8446	0.00025
Methylobacteriaceae	119045	F	7059	628	7687	0.00023
Devosiaceae	2831106	F	4221	239	4460	0.00013
Brucellaceae	118882	F	3527	841	4368	0.00013
Xanthobacteraceae	335928	F	2754	365	3119	0.00009
Methylocystaceae	31993	F	2325	70	2395	0.00007
Aurantimonadaceae	255475	F	2281	596	2877	0.00009
Hyphomicrobiaceae	45401	F	1754	34	1788	0.00005
Boseaceae	2831100	F	1577	114	1691	0.00005
Parvibaculaceae	2813035	F	1482	326	1808	0.00005
Beijerinckiaceae	45404	F	1106	29	1135	0.00003
Cohaesibacteraceae	655351	F	689	19	708	0.00002
Reyranellaceae	2844375	F	664	17	681	0.00002
Ahrensiaceae	2829814	F	600	665	1265	0.00004
Salinarimonadaceae	2137278	F	473	40	513	0.00002
Kaistiaceae	2831111	F	375	34	409	0.00001
Phreatobacteraceae	2843305	F	354	23	377	0.00001
Pleomorphomonadaceae	2843308	F	333	46	379	0.00001
Salaquimonadaceae	3149307	F	283	5	288	0.00001
Alsobacteraceae	2792775	F	203	16	219	0.00001
Terrirubraceae	3142785	F	185	4	189	0.00001
Afifellaceae	2829802	F	183	37	220	0.00001
Amorphaceae	2685818	F	166	5	171	0.00001
Blastochloridaceae	2831090	F	157	12	169	0.00001
Lichenihabitantaceae	2723775	F	133	2	135	0.00000
Methylopilaceae	3149309	F	125	5	130	0.00000
Coralliovaceae	3228937	F	120	2	122	0.00000
Rhodoligotrophaceae	3149308	F	106	2	108	0.00000
Chelatococcaceae	2036754	F	79	4	83	0.00000
Aestuariivirgaceae	2650922	F	65	1	66	0.00000
Ancalomicrobiaceae	2172021	F	47	4	51	0.00000
Sphingomonadaceae	41297	F	36491	12173	48664	0.00146
Erythrobacteraceae	335929	F	6093	394	6487	0.00019
Sphingorhabdaceae	3423719	F	5035	171	5206	0.00016
Sphingobiaceae	3423717	F	4575	2141	6716	0.00020
Sphingopyxidaceae	3423718	F	2499	402	2901	0.00009
Rhizorhabdaceae	3423714	F	854	283	1137	0.00003
Zymomonadaceae	2844881	F	762	255	1017	0.00003
Sphingosinicellaceae	2820280	F	685	58	743	0.00002
Sphingomicrobiaceae	3423713	F	466	23	489	0.00001
Blastomonadaceae	3423720	F	206	5	211	0.00001
Parasphingopyxidaceae	3423716	F	112	3	115	0.00000
Aquisediminimonadaceae	3423715	F	25	1	26	0.00000
Paracoccaceae	31989	F	17313	2503	19816	0.00060
Roseobacteraceae	2854170	F	15475	2281	17756	0.00053
Rickettsiaceae	775	F	18395	41	18436	0.00055
Anaplasmataceae	942	F	13103	1526	14629	0.00044
Candidatus Midichloriaceae	1328881	F	300	1	301	0.00001
Candidatus Deianiraeaceae	2603433	F	28	0	28	0.00000
Azospirillaceae	2829815	F	5143	613	5756	0.00017
Thalassospiraceae	2844866	F	2770	195	2965	0.00009
Rhodospirillaceae	41295	F	1747	287	2034	0.00006
Terasakiellaceae	2813951	F	864	10	874	0.00003
Thalassobaculaceae	2844864	F	662	110	772	0.00002
Novispirillaceae	3031145	F	604	30	634	0.00002
Aestuariispiraceae	3466454	F	416	6	422	0.00001
Rhodovibrionaceae	2844403	F	393	8	401	0.00001
Allostellaceae	2844601	F	236	9	245	0.00001
Zavarziniaceae	2844877	F	223	6	229	0.00001
Dongiaceae	3031144	F	218	6	224	0.00001
Magnetospirillaceae	3036766	F	83	190	273	0.00001
Magnetovibrionaceae	3031143	F	62	1	63	0.00000
Caulobacteraceae	76892	F	7045	911	7956	0.00024
Candidatus Pelagibacteraceae	1655514	F	6876	155	7031	0.00021
Maricaulaceae	2800061	F	2090	403	2493	0.00007
Robiginitomaculaceae	2800062	F	1629	8	1637	0.00005
Hyphomonadaceae	69657	F	2366	218	2584	0.00008
Holosporaceae	44746	F	1186	8	1194	0.00004
Candidatus Paracaedibacteraceae	1777752	F	324	0	324	0.00001
Candidatus Nucleicultricaceae	3399800	F	268	5	273	0.00001
Geminicoccaceae	2066434	F	1454	545	1999	0.00006
Kordiimonadaceae	1331809	F	659	9	668	0.00002
Temperatibacteraceae	1549128	F	617	6	623	0.00002
Emcibacteraceae	2066491	F	1244	29	1273	0.00004
Parvularculaceae	255474	F	906	45	951	0.00003
Candidatus Puniceispirillaceae	3119833	F	323	6	329	0.00001
Candidatus Levibacteraceae	3457285	F	139	1	140	0.00000
Sneathiellaceae	510685	F	430	7	437	0.00001
Radicibacteraceae	3462473	F	426	19	445	0.00001
Minwuiaceae	2493628	F	141	26	167	0.00001
Burkholderiaceae	119060	F	49059	3328	52387	0.00157
Comamonadaceae	80864	F	15065	2899	17964	0.00054
Oxalobacteraceae	75682	F	11425	631	12056	0.00036
Alcaligenaceae	506	F	7367	1896	9263	0.00028
Sphaerotilaceae	2975441	F	2530	2391	4921	0.00015
Sutterellaceae	995019	F	156	10	166	0.00000
Neisseriaceae	481	F	13871	636	14507	0.00044
Chitinibacteraceae	2897177	F	1929	156	2085	0.00006
Chromobacteriaceae	1499392	F	1334	69	1403	0.00004
Aquaspirillaceae	2897176	F	216	17	233	0.00001
Methylophilaceae	32011	F	2913	17	2930	0.00009
Nitrosomonadaceae	206379	F	1281	106	1387	0.00004
Sulfuricellaceae	2772226	F	793	35	828	0.00002
Thiobacillaceae	2008790	F	280	51	331	0.00001
Gallionellaceae	90627	F	257	3	260	0.00001
Sterolibacteriaceae	2008793	F	158	22	180	0.00001
Usitatibacteraceae	2803844	F	79	5241	5320	0.00016
Casimicrobiaceae	2705999	F	53	470	523	0.00002
Zoogloeaceae	2008794	F	677	188	865	0.00003
Azonexaceae	2008795	F	569	65	634	0.00002
Rhodocyclaceae	75787	F	507	130	637	0.00002
Fluviibacteraceae	2808923	F	81	12	93	0.00000
Ferrovaceae	1442156	F	26	0	26	0.00000
Acidithiobacillaceae	225058	F	971	265	1236	0.00004
Thermithiobacillaceae	225059	F	16	14	30	0.00000
Hydrogenophilaceae	206349	F	434	15	449	0.00001
Mariprofundaceae	580372	F	205	0	205	0.00001
Magnetococcaceae	1191479	F	51	0	51	0.00000
Flavobacteriaceae	49546	F	347573	10121	357694	0.01074
Weeksellaceae	2762318	F	64416	9469	73885	0.00222
Blattabacteriaceae	39782	F	13888	1663	15551	0.00047
Crocinitomicaceae	1853230	F	541	4	545	0.00002
Sanyastnellaceae	3228945	F	212	0	212	0.00001
Parvicellaceae	2975259	F	96	2	98	0.00000
Owenweeksiaceae	3024551	F	90	2	92	0.00000
Ichthyobacteriaceae	1755828	F	69	0	69	0.00000
Sphingobacteriaceae	84566	F	76588	4643	81231	0.00244
Aurantibacillaceae	3088888	F	125	0	125	0.00000
Flammeovirgaceae	200667	F	10649	134	10783	0.00032
Bernardetiaceae	1937968	F	7436	56	7492	0.00023
Cyclobacteriaceae	563798	F	7037	336	7373	0.00022
Spirosomataceae	2896860	F	6784	27	6811	0.00020
Hymenobacteraceae	1853232	F	6534	21	6555	0.00020
Roseivirgaceae	2762306	F	4848	63	4911	0.00015
Cytophagaceae	89373	F	3977	12	3989	0.00012
Leadbetterellaceae	3141702	F	3909	27	3936	0.00012
Marivirgaceae	2762301	F	3184	137	3321	0.00010
Reichenbachiellaceae	2762302	F	2077	16	2093	0.00006
Persicobacteraceae	1853234	F	1895	21	1916	0.00006
Fulvivirgaceae	2762286	F	1520	16	1536	0.00005
Flectobacillaceae	3141701	F	1204	22	1226	0.00004
Amoebophilaceae	1501348	F	249	24	273	0.00001
Catalimonadaceae	1522127	F	174	0	174	0.00001
Mangrovivirgaceae	2858885	F	97	0	97	0.00000
Rhodocytophagaceae	3078917	F	97	0	97	0.00000
Bacteroidaceae	815	F	10201	3058	13259	0.00040
Prevotellaceae	171552	F	8365	1229	9594	0.00029
Dysgonomonadaceae	2005520	F	2921	317	3238	0.00010
Tannerellaceae	2005525	F	1807	842	2649	0.00008
Odoribacteraceae	1853231	F	1183	376	1559	0.00005
Tenuifilaceae	2760872	F	1047	2	1049	0.00003
Rikenellaceae	171550	F	469	97	566	0.00002
Barnesiellaceae	2005519	F	257	339	596	0.00002
Porphyromonadaceae	171551	F	237	21	258	0.00001
Muribaculaceae	2005473	F	201	11	212	0.00001
Paludibacteraceae	2005523	F	188	0	188	0.00001
Salinivirgaceae	1970190	F	173	0	173	0.00001
Marinifilaceae	1573805	F	9013	53	9066	0.00027
Prolixibacteraceae	1471398	F	2393	10	2403	0.00007
Marinilabiliaceae	558415	F	1565	33	1598	0.00005
Chitinophagaceae	563835	F	11578	44	11622	0.00035
Haliscomenobacteraceae	1937961	F	2423	6	2429	0.00007
Saprospiraceae	89374	F	1102	6	1108	0.00003
Lewinellaceae	1937960	F	296	166	462	0.00001
Ignavibacteriaceae	795749	F	2985	5	2990	0.00009
Melioribacteraceae	1334117	F	678	0	678	0.00002
Chlorobiaceae	191412	F	1163	5	1168	0.00004
Chloroherpetonaceae	2968741	F	69	0	69	0.00000
Balneolaceae	1813606	F	733	5	738	0.00002
Cyclonatronaceae	3024158	F	20	0	20	0.00000
Rhodothermaceae	563843	F	95	0	95	0.00000
Rubricoccaceae	1853227	F	62	0	62	0.00000
Salinibacteraceae	1853225	F	49	0	49	0.00000
Fidelibacteraceae	3377527	F	850	1	851	0.00003
Fibrobacteraceae	204431	F	358	3	361	0.00001
Gemmatimonadaceae	219687	F	147	0	147	0.00000
Candidatus Palauibacteraceae	3056649	F	59	0	59	0.00000
Gaopeijiaceae	3381668	F	42	0	42	0.00000
Candidatus Cloacimonadaceae	3039865	F	130	0	130	0.00000
Arcobacteraceae	2808963	F	58063	1673	59736	0.00179
Campylobacteraceae	72294	F	30588	1976	32564	0.00098
Helicobacteraceae	72293	F	17880	398	18278	0.00055
Sulfurimonadaceae	2771471	F	12323	219	12542	0.00038
Sulfurospirillaceae	2932623	F	3399	50	3449	0.00010
Sulfurovaceae	2771472	F	2216	259	2475	0.00007
Hydrogenimonadaceae	292630	F	1733	83	1816	0.00005
Nautiliaceae	224467	F	2451	137	2588	0.00008
Nitratiruptoraceae	2795691	F	437	48	485	0.00001
Hippeaceae	3048035	F	36	0	36	0.00000
Treponemataceae	2845253	F	8309	227	8536	0.00026
Borreliaceae	1643685	F	6978	97	7075	0.00021
Spirochaetaceae	137	F	700	1	701	0.00002
Sphaerochaetaceae	2791015	F	194	2	196	0.00001
